station_id,station_name,bin_number,depth,latitude,longitude,station_type
ACT1771,"Cape Poge Light, 1.4 miles west of",1,,41.4242,-70.4833,Subordinate
ACT1786,"East Chop-Squash Meadow, between",1,,41.465,-70.5367,Subordinate
ACT1791,"East Chop, 1 mile north of",1,,41.485,-70.5583,Subordinate
ACT1796,Vineyard Haven,1,,41.4683,-70.5867,Weak and variable
ACT1801,"West Chop, 0.8 mile north of",1,,41.4933,-70.595,Subordinate
ACT1806,"Hedge Fence-L'Hommedieu Shoal, between",1,,41.505,-70.5367,Subordinate
ACT1811,Waquoit Bay entrance,1,,41.5483,-70.53,Subordinate
ACT1816,"L'Hommedieu Shoal, north of west end",1,,41.5267,-70.5767,Subordinate
ACT1821,"Nobska Point, 1.8 miles east of",1,,41.5183,-70.6183,Subordinate
ACT1826,"West Chop, 0.2 mile west of",1,,41.4833,-70.61,Subordinate
ACT1831,"Nobska Point, 1 mile southeast of",1,,41.5017,-70.6433,Subordinate
ACT1836,"Norton Point, 0.5 mile north of",1,,41.4683,-70.665,Subordinate
ACT1841,"Tarpaulin Cove, 1.5 miles east of",1,,41.4717,-70.725,Subordinate
ACT1846,"Robinsons Hole, 1.2 miles southeast of",1,,41.435,-70.78,Subordinate
ACT1851,"Gay Head, 3 miles northeast of",1,,41.385,-70.7833,Subordinate
ACT1861,"Gay Head, 3 miles north of",1,,41.4017,-70.8533,Subordinate
ACT1866,"Gay Head, 1.5 miles northwest of",1,,41.3633,-70.8633,Subordinate
ACT1901,South end,1,,41.4383,-70.8417,Subordinate
ACT1911,North end,1,,41.4517,-70.85,Subordinate
ACT1921,Westport River entrance,1,,41.5083,-71.0883,Subordinate
ACT1931,"Ribbon Reef-Sow & Pigs Reef, between",1,,41.4217,-70.97,Subordinate
ACT1936,"Penikese Island, 0.8 mile northwest of",1,,41.465,-70.9367,Subordinate
ACT1941,"Penikese Island, 0.2 mile south of",1,,41.4433,-70.925,Subordinate
ACT1946,"Gull I. and Nashawena I., between",1,,41.4367,-70.9033,Subordinate
ACT1951,"Weepecket Island, south of",1,,41.5067,-70.7383,Subordinate
ACT1956,Quamquisset Harbor entrance,1,,41.54,-70.6633,Weak and variable
ACT1961,West Falmouth Harbor entrance,1,,41.6083,-70.655,Weak and variable
ACT1966,"Dumpling Rocks, 0.2 mile southeast of",1,,41.5333,-70.9183,Subordinate
ACT1971,Apponaganset Bay,1,,41.5833,-70.95,Weak and variable
ACT1976,Clarks Cove,1,,41.6,-70.9167,Weak and variable
ACT1986,"West Island and Long Island, between",1,,41.5933,-70.84,Weak and variable
ACT1996,Nasketucket Bay,1,,41.6183,-70.8367,Weak and variable
ACT2001,Mattapoisett Harbor,1,,41.6333,-70.7833,Weak and variable
ACT2011,Megansett Harbor,1,,41.6467,-70.6533,Weak and variable
ACT2021,Sippican Harbor,1,,41.6833,-70.7333,Weak and variable
ACT2026,"Wareham River, off Long Beach Point",1,,41.7333,-70.7167,Subordinate
ACT2031,"Wareham River, off Barneys Point",1,,41.745,-70.7067,Subordinate
ACT2046,Bourne Highway bridge,1,,41.75,-70.5833,Subordinate
ACT2071,"Black Point, SW of, Sakonnet River",1,15.0,41.5067,-71.22,Subordinate
ACT2076,"Almy Point Bridge, south of, Sakonnet River",1,15.0,41.6217,-71.22,Subordinate
ACT2096,"Brenton Point, 1.4 n.mi. southwest of",1,7.0,41.4317,-71.3767,Subordinate
ACT2101,"Castle Hill, west of, East Passage",1,15.0,41.4567,-71.3783,Subordinate
ACT2106,"Bull Point, east of",1,10.0,41.48,-71.35,Subordinate
ACT2111,Mackerel Cove,1,,41.475,-71.38,Weak and variable
ACT2116,"Newport Harbor, S and E of Goat Island",1,,41.4833,-71.3333,Weak and variable
ACT2121,"Rose Island, northeast of",1,15.0,41.5033,-71.3317,Subordinate
ACT2126,"Rose Island, northwest of",1,15.0,41.5067,-71.3517,Subordinate
ACT2131,"Rose Island, west of",1,,41.4967,-71.35,Subordinate
ACT2136,"Gould Island, southeast of",1,7.0,41.525,-71.3367,Subordinate
ACT2141,"Gould Island, west of",1,15.0,41.5317,-71.3583,Subordinate
ACT2146,Dyer Island-Carrs Point (between),1,,41.575,-71.2967,Subordinate
ACT2151,"Conanicut Point, ENE of",1,15.0,41.575,-71.3417,Subordinate
ACT2156,"Dyer Island, west of",1,7.0,41.5867,-71.3083,Subordinate
ACT2166,Mount Hope Bridge,1,7.0,41.64,-71.2583,Subordinate
ACT2171,"Hog Island, northwest of",1,10.0,41.6467,-71.295,Subordinate
ACT2176,"Common Fence Point, west of",1,10.0,41.65,-71.245,Subordinate
ACT2181,"Mount Hope Point, northeast of",1,10.0,41.68,-71.2117,Subordinate
ACT2191,Warren River entrance,1,,41.7117,-71.2967,Weak and variable
ACT2196,"Warren, Warren River",1,,41.7283,-71.2883,Subordinate
ACT2201,"Beavertail Point, 0.8 mile northwest of",1,,41.4583,-71.4117,Subordinate
ACT2211,"Dutch Island and Beaver Head, between",1,,41.4967,-71.4033,Subordinate
ACT2216,"Dutch Island, west of",1,7.0,41.505,-71.41,Subordinate
ACT2226,Wickford Harbor,1,,41.5667,-71.4333,Weak and variable
ACT2231,Greenwich Bay entrance,1,,41.6667,-71.3933,Weak and variable
ACT2236,"Patience Island, narrows east of",1,,41.6583,-71.3533,Subordinate
ACT2241,"Patience I. and Warwick Neck, between",1,,41.6633,-71.3733,Subordinate
ACT2246,"Nayatt Point, WNW of",1,10.0,41.7283,-71.36,Subordinate
ACT2266,"Harbor of Refuge, south entrance",1,,41.358,-71.4958,Subordinate
ACT2276,Pond entrance - Point Judith,1,,41.3833,-71.5167,Subordinate
ACT2281,2.4 miles southwest of,1,,41.3312,-71.5108,Subordinate
ACT2291,4 miles north of,1,,41.3,-71.5333,Subordinate
ACT2296,"Sandy Point, 2.1 miles NNE of",1,15.0,41.2642,-71.5667,Subordinate
ACT2301,"Sandy Pt., 1.5 miles north of",1,7.0,41.25,-71.5667,Subordinate
ACT2306,"Clay Head, 1.2 miles ENE of",1,15.0,41.2225,-71.5308,Subordinate
ACT2311,"Old Harbor Pt., 0.5 mile southeast of",1,,41.15,-71.5333,Subordinate
ACT2316,"Lewis Pt., 1.0 mile southwest of",1,,41.1367,-71.6217,Subordinate
ACT2321,"Lewis Pt., 1.5 miles west of",1,,41.15,-71.6333,Subordinate
ACT2326,Great Salt Pond entrance,1,,41.1995,-71.5917,Subordinate
ACT2331,"Great Salt Pond ent., 1 mile NW of",1,7.0,41.2,-71.6,Subordinate
ACT2341,"Green Hill Point, 1.1 miles south of",1,,41.3483,-71.5962,Subordinate
ACT2346,"Sandy Point, 4.1 miles northwest of",1,15.0,41.2933,-71.6333,Subordinate
ACT2356,"Quonochontaug Beach, 1.1 miles S of",1,,41.3133,-71.7137,Subordinate
ACT2361,"Quonochontaug Beach, 3.8 miles S of",1,15.0,41.2725,-71.7167,Subordinate
ACT2366,"Lewis Point, 6.0 miles WNW of",1,15.0,41.1933,-71.7367,Subordinate
ACT2371,Southwest Ledge,1,,41.1167,-71.7,Subordinate
ACT2376,"Southwest Ledge, 2.0 miles west of",1,15.0,41.1133,-71.7167,Subordinate
ACT2381,"Watch Hill Point, 2.2 miles east of",1,,41.3027,-71.81,Subordinate
ACT2386,"Watch Hill Point, 5.2 miles SSE of",1,15.0,41.22,-71.8167,Subordinate
ACT2391,"Watch Hill Point, 5.3 n.mi. SE of",1,15.0,41.2442,-71.7738,Subordinate
ACT2396,"Montauk Point, 5.4 miles NNE of",1,15.0,41.1592,-71.8247,Subordinate
ACT2401,"Montauk Point, 1.2 miles east of",1,,41.075,-71.83,Subordinate
ACT2406,"Montauk Point, 1 mile northeast of",1,,41.0833,-71.85,Subordinate
ACT2416,"East Pt., 4.1 miles S of Fishers Island",1,15.0,41.2233,-71.925,Subordinate
ACT2421,"Cerberus Shoal, 1.5 miles east of",1,15.0,41.1742,-71.9195,Subordinate
ACT2426,"Shagwong Reef & Cerberus Shoal, between",1,,41.1317,-71.925,Subordinate
ACT2436,"Mt. Prospect, 0.6 mile SSE of",1,15.0,41.2458,-71.9967,Subordinate
ACT2441,"Cerberus Shoal and Fishers I., between",1,7.0,41.2167,-71.9667,Subordinate
ACT2451,"Gardiners Island, 3 miles northeast of",1,10.0,41.1317,-72.0333,Subordinate
ACT2456,"Eastern Plain Pt., 3.9 miles ENE of",1,,41.1175,-71.9967,Subordinate
ACT2466,"Rocky Point, 2 miles WNW of",1,15.0,41.0592,-72.03,Subordinate
ACT2471,"Goff Point, 0.4 mile northwest of",1,,41.0248,-72.0625,Subordinate
ACT2476,"Acabonack Hbr. ent., 0.6 mile ESE of",1,,41.0217,-72.1233,Subordinate
ACT2481,"Hog Creek Point, north of",1,,41.0683,-72.1617,Subordinate
ACT2486,"Ram Island, 2.2 miles east of",1,,41.0783,-72.23,Subordinate
ACT2491,"Orient Point, 2.4 miles SSE of",1,,41.125,-72.205,Subordinate
ACT2496,"Gardiners Pt. Ruins, 1.1 miles N of",1,,41.1583,-72.1472,Subordinate
ACT2501,"Gardiners Point & Plum Island, between",1,15.0,41.1555,-72.1587,Subordinate
ACT2506,"Ram Island, 1.4 miles NNE of",1,,41.0967,-72.2633,Subordinate
ACT2511,"Long Beach Pt., 0.7 mile southwest of",1,15.0,41.1042,-72.3067,Subordinate
ACT2521,"Jennings Point, 0.2 mile NNW of",1,13.0,41.0747,-72.3825,Subordinate
ACT2526,"Cedar Point, 0.2 mile west of",1,,41.0397,-72.2678,Subordinate
ACT2531,"North Haven Peninsula, north of",1,,41.0412,-72.3208,Subordinate
ACT2536,"Paradise Point, 0.4 mile east of",1,13.0,41.048,-72.3762,Subordinate
ACT2541,Little Peconic Bay entrance,1,19.0,41.0263,-72.3847,Subordinate
ACT2546,"Robins Island, 0.5 mile south of",1,,40.9497,-72.453,Subordinate
ACT2556,"Napatree Point, 0.7 mile southwest of",1,,41.2987,-71.9,Subordinate
ACT2561,Little Narragansett Bay entrance,1,,41.3333,-71.8833,Subordinate
ACT2571,"Ram Island Reef, south of",1,7.0,41.3017,-71.975,Subordinate
ACT2586,"Clay Point, 1.3 miles NNE of",1,15.0,41.298,-71.9755,Subordinate
ACT2591,"North Hill Point, 1.1 miles NNW of",1,,41.2928,-72.028,Subordinate
ACT2596,"Race Point, 0.4 mile southwest of",1,,41.245,-72.0433,Subordinate
ACT2606,"Little Gull Island, 1.4 n.mi. NNE of",1,45.0,41.2255,-72.092,Subordinate
ACT2611,"Little Gull Island, 1.1 miles ENE of",1,,41.2183,-72.085,Subordinate
ACT2616,"Little Gull Island, 0.8 mile NNW of",1,15.0,41.2183,-72.1155,Subordinate
ACT2661,Lower Coal Dock,1,15.0,41.5147,-72.0787,Weak and variable
ACT2666,"Goshen Point, 1.9 miles SSE of",1,15.0,41.2667,-72.105,Subordinate
ACT2671,"Bartlett Reef, 0.2 mile south of",1,15.0,41.2667,-72.1333,Subordinate
ACT2676,Twotree Island Channel,1,11.0,41.2983,-72.1417,Subordinate
ACT2681,Niantic (Railroad Bridge),1,5.0,41.3267,-72.1767,Subordinate
ACT2686,"Black Point, 0.8 mile south of",1,15.0,41.2733,-72.2083,Subordinate
ACT2691,"Black Point and Plum Island, between",1,15.0,41.2333,-72.205,Subordinate
ACT2701,"Plum Island, 0.8 mile NNW of",1,15.0,41.1983,-72.1983,Subordinate
ACT2711,"Hatchett Point, 1.6 n.mi. S of",1,15.0,41.2567,-72.2562,Subordinate
ACT2716,"Hatchett Point, 1.1 miles WSW of",1,,41.2725,-72.282,Subordinate
ACT2721,"Orient Point, 1 mile WNW of",1,,41.1667,-72.2517,Subordinate
ACT2726,"Saybrook Breakwater, 1.5 miles SE of",1,,41.2463,-72.3175,Subordinate
ACT2746,"Eustasia Island, 0.6 mile ESE of",1,,41.3883,-72.4038,Subordinate
ACT2751,"Eddy Rock Shoal, west of",1,15.0,41.4428,-72.463,Subordinate
ACT2756,"Higganum Creek, 0.5 mile ESE of",1,,41.5003,-72.5437,Subordinate
ACT2761,"Wilcox Island Park, east of",1,,41.5722,-72.648,Subordinate
ACT2766,Rocky Hill,1,9.0,41.6637,-72.6288,Subordinate
ACT2771,Hartford Jetty,1,9.0,41.7512,-72.6503,Subordinate
ACT2776,"Mulford Point, 3.1 miles northwest of",1,15.0,41.2,-72.3183,Subordinate
ACT2781,"Rocky Point, 0.3 mile north of",1,15.0,41.1438,-72.357,Subordinate
ACT2786,"Cornfield Point, 2.8 n.mi. SE of",1,15.0,41.2325,-72.3388,Subordinate
ACT2796,"Cornfield Point, 1.1 miles south of",1,15.0,41.2442,-72.39,Subordinate
ACT2801,"Cornfield Point, 1.9 n.mi. SW of",1,15.0,41.2413,-72.4217,Subordinate
ACT2806,"Kelsey Point, 2.1 miles southeast of",1,,41.235,-72.4655,Subordinate
ACT2811,"Kelsey Point, 1 mile south of",1,,41.2333,-72.5,Subordinate
ACT2816,"Six Mile Reef, 1.5 miles north of",1,,41.2112,-72.4812,Subordinate
ACT2821,"Six Mile Reef, 2 miles east of",1,,41.1805,-72.4483,Subordinate
ACT2841,"Horton Point, 1.4 miles NNW of",1,,41.105,-72.4567,Subordinate
ACT2846,"Hammonasset Point, 1.2 miles SW of",1,15.0,41.237,-72.5667,Subordinate
ACT2851,"Hammonasset Point, 5 miles south of",1,15.0,41.1633,-72.5695,Subordinate
ACT2856,"Duck Pond Point, 3.2 n.mi. NW of",1,15.0,41.0788,-72.5652,Subordinate
ACT2861,"Mattituck Inlet, 1 mile northwest of",1,15.0,41.028,-72.5703,Subordinate
ACT2866,"Sachem Head, 1 mile SSE of",1,,41.2275,-72.705,Subordinate
ACT2871,Sachem Head  6.2 miles south of,1,15.0,41.1455,-72.705,Subordinate
ACT2876,"Roanoke Point, 5.6 miles north of",1,15.0,41.0728,-72.7088,Subordinate
ACT2886,"Roanoke Point, 2.3 miles NNW of",1,,41.0153,-72.7162,Subordinate
ACT2891,"Branford Reef, 1.5 miles southwest of",1,15.0,41.2095,-72.8305,Subordinate
ACT2901,"Herod Point, 6.5 miles north of",1,15.0,41.0775,-72.83,Subordinate
ACT2906,"Herod Point, 2.8 miles north of",1,15.0,41.0162,-72.8322,Subordinate
ACT2911,"Herod Point, 5.0 n.mi. NW of",1,15.0,41.0273,-72.9122,Subordinate
ACT2936,"Pond Point, 4.2 miles SSE of",1,,41.1433,-72.968,Subordinate
ACT2941,"Sound Beach, 2.2 miles north of",1,,41.0055,-72.9742,Subordinate
ACT2946,"Charles Island, 0.8 mile SSE of",1,,41.1795,-73.0438,Subordinate
ACT2951,"Milford Point, 0.2 mile west of",1,10.0,41.1725,-73.1137,Subordinate
ACT2956,"Railroad drawbridge, above",1,5.0,41.2088,-73.1112,Subordinate
ACT2961,"Fowler Island, 0.1 mile NNW of",1,5.0,41.24,-73.1038,Subordinate
ACT2966,"Wooster Island, 0.1 mile southwest of",1,5.0,41.2778,-73.0867,Subordinate
ACT2976,"Point No Point, 2.1 miles south of",1,15.0,41.1125,-73.1188,Subordinate
ACT2986,"Stratford Point, 4.3 miles south of",1,15.0,41.0795,-73.1112,Subordinate
ACT2986,"Stratford Point, 4.3 miles south of",2,60.0,41.0795,-73.1112,Subordinate
ACT2991,"Stratford Point, 6.1 miles south of",1,15.0,41.0495,-73.0967,Subordinate
ACT2991,"Stratford Point, 6.1 miles south of",2,51.0,41.0495,-73.0967,Subordinate
ACT2996,"Stratford Shoal, 6 miles east of",1,,41.0753,-72.9738,Subordinate
ACT3006,"Old Field Point, 2.9 n.mi. NNW of",1,15.0,41.022,-73.1395,Subordinate
ACT3011,"Old Field Point, 2 miles northeast of",1,15.0,41.0038,-73.095,Subordinate
ACT3011,"Old Field Point, 2 miles northeast of",2,40.0,41.0038,-73.095,Subordinate
ACT3016,"Old Field Point, 1 mile east of",1,15.0,40.9745,-73.0967,Subordinate
ACT3016,"Old Field Point, 1 mile east of",2,22.0,40.9745,-73.0967,Subordinate
ACT3026,"Crane Neck Point, 0.5 mile northwest of",1,,40.9667,-73.1667,Subordinate
ACT3041,"Pine Creek Point, 2.3 miles SSE of",1,15.0,41.0842,-73.24,Subordinate
ACT3046,"Shoal Point, 6 miles south of",1,15.0,41.0283,-73.2338,Subordinate
ACT3051,"Crane Neck Point, 3.4 miles WNW of",1,15.0,40.9833,-73.2312,Subordinate
ACT3056,"Crane Neck Point, 3.7 miles WSW of",1,15.0,40.9383,-73.2312,Subordinate
ACT3061,"Saugatuck River, 0.3 mi. NW of Bluff Pt",1,15.0,41.1045,-73.3653,Subordinate
ACT3066,"Saugatuck R., 0.5 mile above Bluff Pt",1,,41.1,-73.3833,Weak and variable
ACT3076,"Sheffield I. Hbr., 0.5 mile southeast of",1,12.0,41.0553,-73.4208,Subordinate
ACT3081,"Sheffield I. Tower, 1.1 miles SE of",1,15.0,41.0328,-73.4055,Subordinate
ACT3081,"Sheffield I. Tower, 1.1 miles SE of",2,60.0,41.0328,-73.4055,Subordinate
ACT3091,"Eatons Neck Pt., 2.5 n.mi. NNW of",1,15.0,40.9955,-73.41,Subordinate
ACT3096,"Eatons Neck Pt., 1.3 miles north of",1,15.0,40.9767,-73.3962,Subordinate
ACT3106,"Eatons Neck Pt., 1.8 miles west of",1,,40.95,-73.4333,Subordinate
ACT3111,"Huntington Bay, off East Fort Point",1,15.0,40.9267,-73.4175,Subordinate
ACT3111,"Huntington Bay, off East Fort Point",2,30.0,40.9267,-73.4175,Subordinate
ACT3116,Northport Bay entrance (in channel),1,15.0,40.9088,-73.4075,Subordinate
ACT3121,"Northport Bay, south of Duck I. Bluff",1,,40.9167,-73.3833,Subordinate
ACT3126,"Long Neck Point, 0.6 mile south of",1,15.0,41.0263,-73.478,Subordinate
ACT3126,"Long Neck Point, 0.6 mile south of",2,27.0,41.0263,-73.478,Subordinate
ACT3131,"Lloyd Point, 1.3 miles NNW of",1,15.0,40.9658,-73.495,Subordinate
ACT3131,"Lloyd Point, 1.3 miles NNW of",2,40.0,40.9658,-73.495,Subordinate
ACT3136,"Shippan Point, 1.3 miles SSE of",1,15.0,40.9997,-73.5172,Subordinate
ACT3136,"Shippan Point, 1.3 miles SSE of",2,40.0,40.9997,-73.5172,Subordinate
ACT3151,"Rocky Point, 1 mile east of",1,15.0,40.9192,-73.5005,Subordinate
ACT3156,"Harbor ent., south of Plum Point",1,7.0,40.9,-73.5167,Subordinate
ACT3161,"Harbor, west of Soper Point",1,7.0,40.8833,-73.5333,Subordinate
ACT3166,Cold Spring Harbor,1,,40.8833,-73.4833,Weak and variable
ACT3171,"Greenwich Point, 1.1 miles south of",1,15.0,40.9837,-73.567,Subordinate
ACT3171,"Greenwich Point, 1.1 miles south of",2,55.0,40.9837,-73.567,Subordinate
ACT3176,"Greenwich Point, 2.5 miles south of",1,15.0,40.96,-73.5613,Subordinate
ACT3176,"Greenwich Point, 2.5 miles south of",2,55.0,40.96,-73.5613,Subordinate
ACT3181,"Oak Neck Point, 0.6 mile north of",1,15.0,40.925,-73.567,Subordinate
ACT3181,"Oak Neck Point, 0.6 mile north of",2,30.0,40.925,-73.567,Subordinate
ACT3186,"Cos Cob Harbor, off Goose Island",1,,41.0167,-73.6,Subordinate
ACT3191,"Captain Hbr. Ent., 0.6 mile southwest of",1,15.0,40.9942,-73.5945,Subordinate
ACT3191,"Captain Hbr. Ent., 0.6 mile southwest of",2,30.0,40.9942,-73.5945,Subordinate
ACT3196,"Parsonage Point, 1.3 n.mi. ESE of",1,15.0,40.9375,-73.6582,Subordinate
ACT3201,"Peningo Neck, 0.6 mi. off Parsonage Pt",1,15.0,40.9387,-73.675,Subordinate
ACT3211,"Matinecock Point, 0.7 mile NNW of",1,15.0,40.9133,-73.64,Subordinate
ACT3211,"Matinecock Point, 0.7 mile NNW of",2,40.0,40.9133,-73.64,Subordinate
ACT3216,"Hempstead Harbor, 0.3 mile north of",1,15.0,40.862,-73.6745,Weak and variable
ACT3226,"Hempstead Harbor, off Glenwood Landing",1,10.0,40.828,-73.65,Subordinate
ACT3236,"Delancey Point, 1 mile southeast of",1,15.0,40.9167,-73.7122,Subordinate
ACT3241,Mamaroneck Harbor,1,,40.9333,-73.7167,Weak and variable
ACT3246,Echo Bay entrance,1,,40.9,-73.7667,Weak and variable
ACT3251,"Davids Island, channel 0.1 mile east of",1,,40.8833,-73.7667,Weak and variable
ACT3256,"Huckleberry Island, 0.2 mile NW of",1,15.0,40.8905,-73.7572,Subordinate
ACT3261,"Huckleberry Island, 0.6 mile SE of",1,15.0,40.88,-73.7458,Subordinate
ACT3271,Manhasset Bay entrance,1,15.0,40.8292,-73.7297,Subordinate
ACT3286,"Hart Island, 0.3 n.mi. SSE of",1,15.0,40.8405,-73.7657,Subordinate
ACT3296,City Island Bridge,1,10.0,40.8578,-73.7933,Subordinate
ACT3301,"Eastchester Bay, near Big Tom",1,5.0,40.8367,-73.7953,Subordinate
ACT3306,"Hutchinson R., Pelham Highway Bridge",1,5.0,40.8617,-73.8167,Subordinate
ACT3321,"Throgs Neck, 0.3 n.mi. NE of",1,15.0,40.8107,-73.7855,Subordinate
ACT3326,"Throgs Neck, 0.4 mile south of",1,15.0,40.7983,-73.7908,Subordinate
ACT3331,"Throgs Neck, 0.2 mile S of (Willets Point)",1,15.0,40.802,-73.7913,Subordinate
ACT3341,"Cryders Point, 0.4 mile NNW of",1,,40.8003,-73.7987,Subordinate
ACT3346,"Bronx-Whitestone Bridge, East of",1,14.0,40.8017,-73.8267,Subordinate
ACT3356,"College Point Reef, 0.25 n.mi. NW of",1,15.0,40.801,-73.8547,Subordinate
ACT3361,Flushing Creek entrance,1,,40.765,-73.845,Weak and variable
ACT3366,"Rikers I. chan., off La Guardia Field",1,,40.7833,-73.8833,Subordinate
ACT3371,Bronx River (1 mile north of Hunts Pt.),1,,40.815,-73.875,Weak and variable
ACT3376,"Hunts Point, southwest of",1,,40.8,-73.8833,Subordinate
ACT3381,"South Brother Island, NW of",1,15.0,40.7967,-73.9017,Subordinate
ACT3386,"Off Winthrop Ave., Astoria",1,,40.7867,-73.9167,Subordinate
ACT3406,"Roosevelt Is., west of, off 75th Street",1,,40.7667,-73.95,Subordinate
ACT3411,"Roosevelt Island, east of, off 36th Avenue",1,,40.7636,-73.9455,Subordinate
ACT3416,"Roosevelt Is., west of, off 67th Street",1,,40.7623,-73.954,Subordinate
ACT3421,"Roosevelt Is., west of, off 63rd Street",1,,40.7597,-73.9545,Subordinate
ACT3426,"Roosevelt Island, east of",1,,40.7582,-73.9513,Subordinate
ACT3431,"Manhattan, off 31st Street",1,,40.7397,-73.9695,Subordinate
ACT3481,"Willis Ave. Bridge, 0.1 mile NW of",1,,40.805,-73.93,Subordinate
ACT3486,Madison Ave. Bridge,1,,40.8133,-73.935,Subordinate
ACT3491,Macombs Dam Bridge,1,,40.8283,-73.935,Subordinate
ACT3496,High Bridge,1,,40.8417,-73.9317,Subordinate
ACT3501,West 207th Street Bridge,1,,40.8633,-73.915,Subordinate
ACT3506,Broadway Bridge,1,,40.8733,-73.9117,Subordinate
ACT3511,"Henry Hudson Bridge, 0.7 nmi. SE of",1,16.0,40.8767,-73.9217,Subordinate
ACT3531,"Ponquogue bridge, Shinnecock Bay",1,,40.845,-72.5017,Subordinate
ACT3536,Shinnecock Inlet,1,,40.8433,-72.4783,Subordinate
ACT3541,"Fire I. Inlet, 0.5 mi. S of Oak Beach",1,,40.6297,-73.3067,Subordinate
ACT3546,Jones Inlet,1,,40.5917,-73.5667,Subordinate
ACT3551,"Long Beach, inside, between bridges",1,,40.595,-73.66,Subordinate
ACT3556,East Rockaway Inlet,1,,40.59,-73.755,Subordinate
ACT3571,Rockaway Point,1,15.0,40.5363,-73.9413,Subordinate
ACT3596,Beach Channel (bridge),1,,40.5833,-73.8167,Subordinate
ACT3601,Grass Hassock Channel,1,,40.61,-73.785,Subordinate
ACT3611,"Norton Point, WSW of",1,16.0,40.555,-74.0217,Subordinate
ACT3621,"Bay Ridge, west of",1,22.0,40.6257,-74.054,Subordinate
ACT3646,"Statue of Liberty, east of",1,,40.69,-74.03,Subordinate
ACT3656,Grants Tomb,1,18.0,40.808,-73.9677,Subordinate
ACT3671,Riverdale,1,,40.9,-73.9167,Subordinate
ACT3676,"Mount St. Vincent College, SW of",1,15.0,40.907,-73.908,Subordinate
ACT3681,Dobbs Ferry,1,,41.0167,-73.8833,Subordinate
ACT3691,Tarrytown,1,,41.0833,-73.8833,Subordinate
ACT3696,Ossining,1,,41.1667,-73.9,Subordinate
ACT3711,Peekskill,1,,41.2833,-73.95,Subordinate
ACT3721,Highland Falls,1,,41.3667,-73.9667,Subordinate
ACT3726,"West Point, off Duck Island",1,,41.4,-73.95,Subordinate
ACT3741,New Hamburg,1,,41.5833,-73.95,Subordinate
ACT3751,Hyde Park,1,,41.7833,-73.95,Subordinate
ACT3766,Barrytown,1,,42.0,-73.9333,Subordinate
ACT3771,Saugerties,1,,42.0667,-73.9333,Subordinate
ACT3781,Catskill,1,,42.2167,-73.85,Subordinate
ACT3801,New Baltimore,1,,42.45,-73.7833,Subordinate
ACT3826,"Sandy Hook Chan., 0.4 mi. W of N. Tip",1,,40.4798,-74.0217,Subordinate
ACT3841,"New Dorp Beach, 1.2 miles south of",1,,40.54,-74.0967,Subordinate
ACT3846,"Old Orchard Shoal Lt., 1.2 mi. ENE of",1,,40.5183,-74.0733,Subordinate
ACT3861,"Coney Island Lt., 1.5 miles SSE of",1,,40.5517,-74.005,Subordinate
ACT3866,"Hoffman Island, 0.2 mile west of",1,,40.5833,-74.0667,Subordinate
ACT3876,"Coney Island Channel, west end",1,,40.57,-74.0083,Subordinate
ACT3886,"Seabright Bridge, Shrewsbury River",1,,40.365,-73.975,Subordinate
ACT3891,Raritan Bay Reach Channel,1,15.0,40.4893,-74.1177,Subordinate
ACT3896,Keyport Channel entrance,1,,40.4483,-74.1983,Weak and variable
ACT3901,"Red Bank, 1.4 miles south of",1,,40.4817,-74.21,Subordinate
ACT3906,Seguine Point,1,14.0,40.504,-74.1853,Subordinate
ACT3906,Seguine Point,2,34.0,40.504,-74.1853,Subordinate
ACT3911,"Ward Point, ESE",1,14.0,40.4883,-74.2247,Subordinate
ACT3921,"Washington Canal, north entrance",1,,40.4717,-74.3683,Subordinate
